review_id,source_url,lecture_id,course_name,professor,semester,rating,raw_review_text,workload_label,teamwork_load_label,grading_strictness_label
2315498-059,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 2학기 수강자,5,학점 널널하게 받아갑니다~ 시험 잘보면 그만인 과목이에요.,,,
2315498-060,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 2학기 수강자,4,Ps과목이고 처음 접한다면 어려울 수 있습니다 다이내믹 프로그래밍 파트는 열심히 공부하셔야돼요,,,
2315498-061,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 2학기 수강자,5,"백준 열심히 하면 많이 유리함. 은근히 과제에서도 변별이 됨. (Pa3) 주로 pa3에서는 최적해가 존재하지 않아 휴리스틱, 그리디를 요구하는 과제를 내시므로 정답에 최대한 근접한 답을 만들어내는 코드를 작성하시길 바람. 시험은 2번 보고 난이도는 백준 브론즈4 - 실버3쯤",,,
2315498-062,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,수업도 잘 하시고 과제 양도 그리 많지 않음. 시험은 공부해가는게 크게 의미 없고 평소 실력대로 본다고 생각하는게 마음 편함,,,
2315498-063,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 2학기 수강자,5,발표 지정된 날짜에 한 번합니다. 주어진 문제를 풀고 해설하는데 과제는 아닙니다. 과제는 총 3번 나갔는데 과제가 서로 연관돼서 첫번째 과제 감 잡으시면 나머지 과제도 수월하게 따라갈수있습니다.,,,
2315498-064,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,4,재밌긴한데 은근 고인물들 많아서 잘못하면 썰릴 수도 있음.,,,
2315498-065,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 겨울 수강자,5,교수님이 정말 좋고 과제도 쉽고 시험은 좀 어려워요,,,
2315498-066,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,백준 플레면 코 파면서 에쁠받음~ 벼락치기가 안 되는 과목이라 변별력이 있어서 좋았다.,,,
2315498-067,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,"교수님 굉장히 깔끔하시고 정확하십니다! 시험 평균이 낮다 보니 시험 잘 보시면 과제 점수가 낮아도 좋은 학점 얻으실 수 있을 것 같습니다. 과제는 전반적으로 난이도가 높다기 보다는 열심히 시간 투자하시면 할 수 있는 난이도인데, 시험 문제나 주차 문제가 난이도가 좀 있는 편입니다. 해매다가 교수님 코드 보면 경이로워요..",,,
2315498-068,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,"백준 문제 풀어보신 분들은 쉽습니다만, 수업때 푸는문제가 난이도가어느정도있어요",,,
2315498-069,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,강의력이 좋고 얻어가는 것이 많은 수업 시험도 재밌다,,,
2315498-070,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,4,교수님 강의력 좋으심! 수업 내용도 재밌고 교수님 친근해서 좋음,,,
2315498-071,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,과재 3번에 중간 기말 시험으로 결정나는데 결국 시험이 가장 중요하니 특히 기말 열심히 준비합시다,,,
2315498-072,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,4,교수님강의력은 좋아요 들을만합니다! 과제3개에오,,,
2315498-073,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,ps 거의 노베인 상태에서 들었는데 고인물들도 많고 시험도 어려워서 ps 노베면 좀 나중에 들으세요 노베가 학기중에 공부한다고 되는게 아닌듯 시험은 평균보다 조금 낮고 과제를 잘했더니 A받았습니다 학점 잘 주시는듯하고 교수님도 진짜 귀여우심.. 백준 좀 푸셨으면 엄청 편하실듯,,,
2315498-074,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,백준같은거 좀 하더놈이면 걱정이 없던 과목. 그걸 제외하고도 주간 문제들은 풀어볼만함,,,
2315498-075,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,"최종 성적 A 이번 학기 너무 바쁜 바람에 문제해결 과목의 강의를 제대로 들어본 적이 없다.. 다만 과제를 열심히 했더니 3개 다 만점이거나 만점에 가까운 점수를 받았고, 중기말을 평균보다 못 봤음에도 A를 주신걸 보니 학점을 매우 잘 주시는 것 같다.",,,
2315498-076,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,"재밌고, 바쁘지 않고, 어렵지 않음(쉽다곤 안 함). 교수님도 귀여움. 시험. 60분 4문제. 백준으로 실버 2.5문제 골드 1.5문제 정도 되는듯. 중간고사는 난이도 조절 실패로 처참한 평균이 나옴 (3.1/20) 과제 1. 벡터연산을 이용한 상품추천 시스템 구현. 그냥 시키는 대로 하면 됨. 과제 2. NxN격자에 치즈를 배치하여 점수 높게 받기. 최적의 해를 제한된 시간 안에 구하는 알고리즘이 명확하지 않아서 적당한 수준의 해를 구하기 위한 타협이 필요함. 고민 많이 해서 1등함. 과제 3. 과제 2의 anti 문제. 격자에 방해물을 설치해서 가능한 점수를 최대한 낮추기. 과제 2와 유사한 형식.",,,
2315498-077,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,"학점 진짜 잘 주시는 교수님입니다. 과제는 3개가 주어지고, 시험은 4문제 60분씩 해서 중간과 기말을 봅니다. 과제같은 경우에는 아예 정답을 찾기 힘들 수 있으므로 최대한 고득점을 얻을 수 있는 방법을 모색하여 푸는 것을 추천드리고, 시험은 문제를 보자마자 머릿속에 떠올린 해결책을 바로 적용하는 것이 좋습니다.",,,
2315498-078,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,문제해결은 조재민 교수님. 모르면 그냥 외워. 배워갈 내용 엄청 많고 학점도 진짜 잘주십니다.,,,
2315498-079,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,"과제 3개, 시험 2번 봅니다. 과제가 독특했던게 답이 정해져 있는게 아니라 문제의 명세에 따라 최적화를 얼마나 잘하느냐를 보는거라 좀 신기했습니다. 시험은 코테 보는 것 처럼 60분동안 4문제 푸는 방식입니다. 시간 복잡도를 완벽히 고려한 답을 찾기 보다는 문제 보고 바로 생각나는 방법으로 풀어서 부분 점수를 최대한 챙기는게 좋습니다.",,,
2315498-080,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,사실 알고있던 내용이라 수업 잘 안들었는데… 우연히 수업 들었다가 빠져들었네요 강의력 좋으심 ㅎㅎ 시험은 백준 문제 좀 풀어봤으면 무난히 에쁠 가능합니다!,,,
2315498-081,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,강의력 좋음. 얻을게 많은 수업. 추천하고싶다.,,,
2315498-082,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,23년 1학기 수강자,5,강의력도 좋으시고 진짜 도움이 많이 되는 강의엿어요!! 등록금 안 아까움,,,
2315498-083,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,조재민교수님 수업 좋습니다. 꼼꼼히어려운부분을 알려주세요. 시험도 난이도 보통입니다.,,,
2315498-084,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,발표 한번씩 돌아가게 시키고 처음부터 c복습하게 시간주셔서 좋아요,,,
2315498-085,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,ps조금만 할줄알면 복습용으로 좋아요 중간 기말 과제 비중 20 40 30 중간 기말 4문제씩을 한시간안에 푸는 시험과 과제3번 중간2문제 기말2.8문제 풀고 에쁠 시험난이도는 예전 강평들보다는 쉬워진거같아요 중간도 변수초기화 안해서 2개틀린거라.. 난이도는 어려워도 백준골5정도?,,,
2315498-086,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,"ps 완전 노베인 상태에서 수강했습니다. 학기 초에 c언어 복습 한 번 쫙 해주셔서 좋았어요. 헷갈리는 부분들 정리 해주셔서 도움 됐습니다. 그리고 이 강의 덕에 미루던 백준 공부를 시작할 수 있어서 좋았어요. 물론 시험은 어려웠지만... 다들 어려워해서 중간값이 낮은 편입니다. 중간기말 둘 다 중간값 아래 ~ 중간값 언저리라서 학점 기대 안 했는데 최대한 꽉꽉 채워 주시는 것 같아요 ㅠ 시험 점수 높지 않더라도 과제로 어느정도 만회 가능한 것 같으니 최대한 열심히 해보시길! 저는 과제 1, 3은 만점 가까이 받고 과제2는 평균보다 약간 위였는데 에제 받았습니다. ps 공부 처음 해보는데 실전에서 써먹을 수 있는 유용한 팁들, 많이들 실수하는 부분을 깔끔하게 정리해서 알려주셔서 좋았습니다. 교수님 강의력 짱!",,,
2315498-087,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,"영어로 강의하셨는데 강의력 엄청 좋으십니다. 좋은 라이브러리가 있는 파이썬이나 C++가 아닌 C언어로 진행하여 복습하는 사람이나 익숙하지 사람이나 공정한 조건이라고 생각합니다. PS 경험 있으신분들은 날먹 가능하고, 그렇지 않은 사람들도 많기 때문에 다른 분들이 강평 남긴 것처럼 돌아가는 코드 짜서 평균만 넘어도 만족할만한 학점 주십니다.",,,
2315498-088,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,수업너무잘하시고 초반에 c언어한번정리해주셔서 정리가필요한학생이라면 들으면좋을듯요,,,
2315498-089,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,"시험 두 번 보는데 시간 안에 절대 다 못 푸니깐 최대한 부분점수 노리셈. 백준 푸는 거 처럼 모든 테케 통과시키려고 하면 시험 망함. 최대한 부분점수 노리고, 과제가 3개 나오는데, 갠적으로 2, 3번 개어려웠음. 그니깐 최대한 과제도 부분점수 노리셈. 그냥 부분점수에 의한, 부분점수를 위한 수업임. 그리고 교수님 학점 잘 주심.",,,
2315498-090,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,"교수님이 강의에 엄청 열정적이심. 수업은 개인적으로 중간고사 전범위까지는 볼 필요없는거 같은데 recursion부분부터 유용한 기술을 많이 알려주시는듯. 같은거여도 다른 방법으로 푸는 방법, 어떤 특정 오류를 피하거나 시간복잡도를 낮추는 방법, 알고리즘 수업에서는 이론으로만 배웠던 dp부분 순서까지 도움이 많이 됨. 하나 짜증나는건 코드가 가끔씩 한 페이지에 넣으시려고 보기 불편한게 좀 있긴함. 그렇게 코드를 안짜서 그런건지는 모르겠는데 이것만 빼면 완벽함. 그리고 시험도 시간이 많았다면 엄청 어렵지는 않은데 문제 수 대비 시간이 부족함. 한시간안에 문제도 이해하고 파일도 제출해야되는데 따로 파일 제출할 시간 안줘서 53-55분 시험이라고 생각하면 됨. 문제보고 이해하고 일단 생각나는데로 빨리 한 두개라도 통과할 수 있게 작성하길 바람. 테스트케이스 전체에서 맞은거만큼 점수주기 때문에 여기서 왜 안돌아가는지 예외처리하는데 시간 쏟는거보다 다른거 심플케이스 찾아서 해결하는게 더 성적 잘나옴. 과제는 이번 학긴 엄청 쉬움.",,,
2315498-091,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,강의 내용도 진짜 좋았는데 성적 말도 안되게 잘주십니다... 다만 에쁠은 ps베이스없으면 좀 빡센것이 맞기에 염두해두심이 좋을듯합니다. 저는 베이스없이 들었는데 이정도 성적받고 ps입문할수있었다고 생각하면 대만족입니다..,,,
2315498-092,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,"ps 조금이라도 해봤다면 정말 꿀강 그렇지 않다면 꿀강이 아닐지도 교수님은 정말 좋으십니다. 강의력도 좋으시고 여러가지 다양한 팁들 주셔서 상당히 유용했어요. 시험과 과제는 꽤 어려운 편이긴 하지만, 과제는 막 못해먹을 정도는 아니고, 시험은 어려운 만큼 평균도 낮아서 괜찮습니다.",,,
2315498-093,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,ps공부하시는 분들에겐 정말 좋은강의 같아요 코딩실력 부족하신 분들은 나중에 들으세요,,,
2315498-094,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 1학기 수강자,5,"ps에 대해서 깊이있는 팁들을 많이 주십니다. 생각나는것들: (a+b)/2가 아니라 a+(b-a)/2로 써서 인티저오버플로 피하기, 알고보니 이분탐색이거나 DP문제인데 naive하게 접근했다가 망하는 과정 보여주기(이렇게 접근하는 순간 이 문제는 풀 수 없다), 4D어레이를 2D어레이의 2D어레이로 발상의 전환 해보기",,,
2315498-095,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,교수님이 아주 좋으십니다 성격도 좋으신데 매우 잘 가르쳐주셔서 좋아요,,,
2315498-096,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 1학기 수강자,5,설명을 진짜 잘해주십니다. c언어에 대해 다시한번 제대로 배워볼 수 있어요,,,
2315498-097,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 1학기 수강자,5,문제해결이라는 과목이 ps 지식을 상당히 요구해서 ps에 자신이 있다면 편안한 1학기 보내실 수 있습니다. 물론 수업만 열심히 듣는다면 모두 다 따라갈 정도로 어렵진 않아요,,,
2315498-098,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 2학기 수강자,5,"C언어 한번 배우고 dp, 투포인터 등 간단한 ps 기술 배움. 주차 과제는 나중갈수록 어려워져서 시간 좀 넉넉히 생각해야 하지만 시험은 1시간 어택땅이라 주차 과제만으로 준비하면 안됨. 저는 주차 과제만으로 중간 준비했다 0점 맞고 기말때 주차 과제는 버리고 백준 쉬운거 위주로 연습해서 기말 만회했습니다. A 꽉꽉 채워주시고 거의 대부분 +붙이는 것 같습니다. 온라인인 점에서 더 강추",,,
2315498-099,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 1학기 수강자,5,c언어 한번 쫙배우고 알고리즘 배우는데 교수님이 설명을 매우 잘해주십니다.,,,
2315498-100,https://everytime.kr/lecture/view/2315498,2315498,문제해결,조재민,22년 1학기 수강자,3,배우는 내용이 되게 유익했던거같아요! 교수님도 되게 열정적이시고 잘가르쳐주십니다. 이론쪽보다는 스킬위주로 설명해주셔서 더 도움이 된거같아요 그리고 한명당 한번은 한문제가지고 풀어서 발표하는게 있었는데 부담이 되는건아니고 공부겸 해서좋은거같아요 그리고 수업내용은 어려웠는데 시험은 그거에 비해서 훨씬 쉬워서 괜찮았던거같아요 물론 저는 망했지만 ㅜㅜ 요약하자면 듣기에 좋고 유익했던 수업입니다.,,,
2893304-001,https://everytime.kr/lecture/view/2893304,2893304,문제해결,이한국,26년 1학기 수강자,5,백준같은 ps를 하게 만드는 수업이라서 좋습니다. 다만 시험 운영이 조금 매끄럽지 않아서 아쉽긴 했습니다,,,
2893304-002,https://everytime.kr/lecture/view/2893304,2893304,문제해결,이한국,25년 2학기 수강자,5,저는 백준 많이풀어놨어서 생각보다 수월했습니다,,,
2893304-003,https://everytime.kr/lecture/view/2893304,2893304,문제해결,이한국,25년 1학기 수강자,5,백준푸세요 과제만점 최하/평균/최고/내점수 중간 10/21.8/30/25 기말 10/15.6/35/10 기말고사 때 난이도 조절 실패로 대부분 10점이여서 전 A받았습니다,,,
2893304-004,https://everytime.kr/lecture/view/2893304,2893304,문제해결,이한국,25년 1학기 수강자,5,교수님이 바쁘셨는지 과제 개수가 하나가 줄었다. 코딩 대회를 나가는 것이 과제 였고 나가서 한문제 풀면 만점 받을 수 있었다. 그냥 과제는 문제 두개풀고 설명 PPT만드는 거 쉬웠다,,,
2893304-005,https://everytime.kr/lecture/view/2893304,2893304,문제해결,이한국,25년 1학기 수강자,4,교수님이 자동사냥 돌리시긴하는데 본인이 의지있으면 발전이있음 시험이 조금 어렵긴한데 에쁠은 쉬움 백준 열심히 풀어왔다면 쉬움,,,
2893304-006,https://everytime.kr/lecture/view/2893304,2893304,문제해결,이한국,25년 1학기 수강자,5,아무래도 평소에 백준을 많이 풀어야할 것 같고 중간보단 기말이 어려운데 시험 중간에 멘탈 관리가 중요한 것 같아요. 수업과 연계되는 문제도 있고 아난 문제도 있다고 생각하면 됩니다,,,
3058332-001,https://everytime.kr/lecture/view/3058332,3058332,산학협력프로젝트,우홍욱,26년 1학기 수강자,5,산학2가 가장 좋은것같습니다 랩실 경험 체험가능,,,
1772325-001,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,26년 1학기 수강자,3,힘들긴 한데 솔직히 수업이 힘들진 않은 듯. 개발과제가 헬인건 인정,,,
1772325-002,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,26년 1학기 수강자,1,진짜 왜 전공필수인지 이해가 안되는 과목. 교수님은 쓸데없는 qna방식의 수업 고집. 모두가 고통받는 쓰레기 수업,,,
1772325-003,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,26년 1학기 수강자,1,팀플을 랜덤 배치한다는 점에서 불쾌하기 짝이 없음,,,
1772325-004,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 1학기 수강자,3,어쩔 수 없어서 들었지... 굳이 찾아서 듣고 싶지 않음,,,
1772325-005,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,5,셤을 잘보면 학점이 잘 나옵니다 팀플은 뭔기준인지 모름,,,
1772325-006,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,1,쓰레기수업 듣지마셈 그냥 학점도 짜게주네 팀플은 무슨기준임?,,,
1772325-007,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,2,흠 중기합 평균인데 비제네요 차라리 팀플말고 TDD나 MDE같은거 구현하는 과제가 더 좋을것같네요..,,,
1772325-008,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,1,"이건 팀플을 빼야한다 그러면 덜 억울핳듯. 마지막에 내가 결국 코딩이나 배포에서 많은 힘을 썻고(나도복전생임), 팀플 비중을 줄이던가;;... 내가 팀플에 힘쏟은거에 비해서 힘빠진다. 그리고 기본적인 감사나 죄송을 모르는 사회성없는 공대생들이 많다고 생각한다. 중간은 중간값+1 기말은 개망하긴했는데 B0뜸.ㅎ 개인적으로 이론부분 흥미롭긴했으나.... 굳이 cs과목만큼 꼭 배워야하는 필요성이 느껴지지는 않는 과목이라서 필수아니였으면 안들었다.",,,
1772325-009,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,5,"악평에 비해 상당히 할만했던 수업. 현업에서 가장 많이 사용하는 지식들인데 이게 배울게 없다는 학생들은 대체 뭘까... 수업 하루 전에만 강의듣고 qa작성하고, 수업때 다른 학생들이 만든 qa시트 내용 크로스체크하면서 정리만 하면... 시험도 풀만하고 성적도 잘 주심",,,
1772325-010,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,1,"교수는 착할지도? 과목은 쓰레기 배우는거 없는 악의 수업 조원 중에 장애인 한 명 있었는데, 너 그렇게 살지 마라",,,
1772325-011,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,5,"초반에는 너무 권위적인 교수님 모습에, 갈때마다 오금이 저렸는데, 학기가 지날 수록 중간중간 보여주시는 상냥한 모습이 포인트입니다ㅋㅋ 많이 배울 수 있었습니다.",,,
1772325-012,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,4,"악평에 비하면 생각보다 할 만 했던 수업. 다만 qa가 많고 프로그램을 구현해야 한다는 점이 타 교수님의 소공개 수업에 비하면 단점이다. 그럼에도 불구하고 교수님이 수업 분위기도 유쾌하게 하려고 하시고, 조교님들도 친절하시며, 수업 내용도 유익하고 시험도 쉽기 때문에 추천하는 수업이다. 뭘 배우는지 모르겠는 것 같은 느낌이 들수도 있지만 그건 소공개 과목의 원래 특성이지, 교수님의 강의력 문제는 아닌 것 같다.",,,
1772325-013,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 1학기 수강자,4,생각보다 할 만 하지만 qa시트가 매주 있는 것이 은근 부담되었음. 성적은 잘주세요,,,
1772325-014,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 2학기 수강자,3,생각보다 할 거는 없지만 그만큼 배우는 것도 없는 것 같습니다.,,,
1772325-015,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 1학기 수강자,4,"악평에 비하면 생각보다 할만했습니다 이번 학기는 개발 진행했고, 프로젝트는 미리미리 하면 할만합니다. 그리고 아는 사람 한 명까지는 팀 같이 짤 수 있어서 빌런 만나면 그냥 둘이 개발한다는 생각으로 가셔도 될 것 같습니다... 나머지는 문서 작업 시키고요. 문서 작업도 한 60페이지 정도 적어야 해서 할거 많아요 시험은 중간은 완전 서술형 느낌이었고, 기말은 갑자기 급선회하셔서 객관식 모두 고르시오로 도배해놔서 좀 당황스러웠네요 QA시트도 솔직히 요즘은 지피티가 잘 해주긴 해서, 할게 많은 수업은 맞는데 할만하긴 해요. 학점은 매우 잘 주십니다",,,
1772325-016,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 1학기 수강자,3,기말시험 여러개 고르시오인데 하나라도 빼먹거나 더 쓰면 오답처리함. 프로젝트 개발 해야함. QA 시트라고 질문 10개 정도 매주 나옴. 강의 고봉밥에 재미없음. 성적은 잘 주심,,,
1772325-017,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,25년 1학기 수강자,5,프로젝트가힘든데 하다보면 하긴합니다. 시험은 전역적으로나옵니다,,,
1772325-018,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 2학기 수강자,3,수업 난이도 자체는 안 빡센데 묘하게 교수님이 계속 빡쳐계심 팀원 잘 만나는게 중요할득,,,
1772325-019,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 2학기 수강자,4,매주 qa 시간이 있고 조별로 돌아가면서 모든 팀원이 발표합니다 qa준비에 많은 시간이 소요됩니다 팀플이 있고 구현은 하지않고 설계만 합니다 시험은 중간기말 총2번있고 과정은 좀 힘들었지만 학점을 후하게 주십니다,,,
1772325-020,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 2학기 수강자,5,코딩이 없어서 편했습니다. QA 꾸준히 하시면 좋은 성적 받을 수 있어요,,,
1772325-021,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 겨울 수강자,3,왜 a+을 주셨는지 모르겠음 코딩이없어서 좋지만 때문에 얻는것도 없다,,,
1772325-022,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 2학기 수강자,5,이번학기는 코딩없이 디자인만 했습니다 매주 하는 qa가 귀찮긴한데 성실히하면 시험 대비에도 도움되고 실무와 관련돼서 배우는 게 많았다고 생각합니다,,,
1772325-023,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 2학기 수강자,1,본인 수업이 굉장히 가치있다고 생각하지만 정작 전공코어 풀리면 아무도 안들을 쓸모 없는 과목. 학생들한테 짜증내기는 기본. 들은 과목 중 최악.할 거만 많고 스트레스만 엄청 주고 얻을 건 없는 전공코어 풀리면 소멸해야할 1순위 과목.,,,
1772325-024,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 2학기 수강자,5,이번학기는 코딩이 없어서 좋았습니다 매주 QA 작성하고 교수님이 질문하시는게 쉽진않았지만 그것만 적당히 따라가니 시험준비가 비교적 수월했습니다,,,
1772325-025,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 2학기 수강자,3,교수님한테 맨날 혼나눈 기분이 좋진 않습니다. 그치만 개발 없어서 좋아요,,,
1772325-026,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 1학기 수강자,4,qa만 열심히 하셔도 좋은 점수 받음 얻어가은 게 많다,,,
1772325-027,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 1학기 수강자,3,"안 좋은 수업도 아니고 해가 갈수록 점점 나아지는 수업인건 분명하나 더 개선돼야할 것 같습니다 팀플의 의미는 개발에서 더 나아가 소프트웨어 프로세스의 처음부터 끝까지 경험해보라는건데, 사실 저희 팀은 엄청 고수들이 많았음에도 수업에 적절한 팀플은 아니라는 생각이 많이 듭니다. 아래 분 댓글처럼 차라리 TDD같은 개념을 하나씩 구현해보는 과제가 더 낫지 않을까 싶고, 시험은 걍 맞출 수 있는거, 없는거 나뉘어져 있어서 점수가 다 똑같습니다.",,,
1772325-028,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 1학기 수강자,1,"뭔가 거추장스러운건 많으나 얻을건 없는 수업 ""소프트웨어공학""이라는 과목은 다른 전공 필수과목과 궤를 달리 합니다. 다른 과목들은 말 그대로 컴퓨터 ""이론""을 가르치기에 학문적이 내용이 주를 이룬다면, 이 과목은 실무와 접하고 있는 지점들이 많습니다. 그렇기에 현재 이론 위주의 수업 방식은 제가 느끼기에는 전혀 얻는게 없는 수업이라고 생각합니다. 실습 차원에서 팀플을 하는데 그냥 웹 프로젝트고 조원만 잘 만나면 그리 양이 많은 느낌은 아닙니다. 사실상 교수님이 팀플을 유기해놓기 때문에 딱히 팀플로 배우는 건 없습니다. 다들 얻을게 많다고 하시는데 저는 잘 모르겠습니다... 실질적인 개발 프로세스를 경험해보는 것도 아니고 그냥 이론적으로 이런 프로세스가 있고 저런 개발 방법론이 있다~ 하는 걸 배우는게 무슨 의미인가요...? 차라리 팀플을 없애고 작은 프로젝트를 기반으로 각자 각종 다이어그램을 그려보고 테스트케이스 짜보고 TDD 해보는 그런 실습을 하는 편이 낫지 않을까 조심스럽게 생각 해봅니다.",,,
1772325-029,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 1학기 수강자,1,공부 열심히할사람은 참 좋은데 아니면 힘듭니다,,,
1772325-030,https://everytime.kr/lecture/view/1772325,1772325,소프트웨어공학개론,이은석,24년 1학기 수강자,1,안들어도 된다면 듣지 않는걸 추천드려요! 특히 고학번일수록 비추천합니다. 매주 10문항이 넘는 서술형 qa시트를 작성하고 팀프로젝트에 중간 기말까지 있어요. 수업은 누가 혼나냐 눈치보는 분위기입니다. 매주 랜덤으로 조를 선택하고 qa 답변을 시켜요. 그리고 중간고사 1등이 되면 앞에 나가 진행을 하는... 수업방식이 저랑 너무 안맞아 힘들었습니다. 녹화강의가 수업 끝이고 실제 수업시간에는 토의에요. 소프트웨어공학개론 수업 내용만 보면 의미있습니다. 저는 실제 인턴을 해봐서... 실무에서 많이 쓰이는 용어이긴 합니다 근데 이론으로 달달 암기하는 것과 실무에 투입되서 경험하면서 배우는거랑 차이가 있죠. 팀프로젝트는 뭐.. 팀을 직접 짜주십니다 학번을 고려했다곤 하는데 직접 짜주시는거라 아무래도 잘 진행되지는 않더라구요. 그래도 반영비율이 qa시트보다 낮아서 대충 기본조건 충족만 목표로 하시는거 추천.,,,
